"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.6","22","296.76","27-01-2014 12:55:08","27-01-2014 12:53:54","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.1","20","226.3","27-01-2014 12:56:27","27-01-2014 12:55:34","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.4","34","267.54","27-01-2014 12:56:31","27-01-2014 12:54:17","0","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.08","7","40.46","27-01-2014 12:54:42","27-01-2014 12:50:14","1","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","6.2","33","184.38","27-01-2014 12:53:16","27-01-2014 12:29:37","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","6.8","2","3.3","27-01-2014 12:39:19","27-01-2014 12:39:19","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.5","21","103.18","27-01-2014 12:56:31","27-01-2014 12:54:03","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","6.4","19","94.78","27-01-2014 12:53:09","27-01-2014 10:29:03","0","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.14","13","251.02","27-01-2014 12:54:27","27-01-2014 12:52:47","1","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.9","12","47.9","27-01-2014 12:53:45","27-01-2014 10:53:37","0","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.06","11","174.98","27-01-2014 12:55:40","27-01-2014 12:52:23","1","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.8","14","67.98","27-01-2014 12:53:59","27-01-2014 12:41:03","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.3","36","443.38","27-01-2014 12:55:47","27-01-2014 12:54:22","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.2","26","188.6","27-01-2014 12:56:31","27-01-2014 12:54:41","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.65","94","1806.5","24-02-2014 14:03:54","24-02-2014 13:55:46","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.82","2","196.78","24-02-2014 13:57:51","24-02-2014 13:57:51","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.54","15","49.52","24-02-2014 13:50:55","24-02-2014 13:33:05","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.19","22","348.72","24-02-2014 13:54:36","24-02-2014 13:29:20","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.79","2","20","24-02-2014 13:58:01","24-02-2014 13:58:01","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.74","72","962.56","24-02-2014 14:04:46","24-02-2014 13:29:20","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.7","13","247.76","24-02-2014 14:02:38","24-02-2014 13:57:48","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.68","2","6","24-02-2014 14:02:08","24-02-2014 14:02:08","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.74","5","164.42","24-02-2014 13:57:48","24-02-2014 13:57:24","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.52","71","851.02","24-02-2014 14:04:20","24-02-2014 13:57:01","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.01","17","471.8","24-02-2014 13:55:27","24-02-2014 13:51:53","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.63","6","71.66","24-02-2014 13:46:48","24-02-2014 13:33:05","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.73","3","19.84","24-02-2014 13:57:23","24-02-2014 13:57:22","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.43","22","366.12","24-02-2014 13:59:57","24-02-2014 13:59:23","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.83","50","671.92","24-02-2014 14:04:46","24-02-2014 13:29:20","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.47","43","749.96","24-02-2014 14:04:32","24-02-2014 13:59:17","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.76","8","140.76","24-02-2014 13:58:48","24-02-2014 13:57:08","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.92","13","400.06","24-02-2014 14:04:46","24-02-2014 13:55:27","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.4","3","8.26","24-02-2014 13:07:58","24-02-2014 13:07:58","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.45","11","216.12","24-02-2014 13:51:08","24-02-2014 13:33:05","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.83","2","3.3","24-02-2014 13:49:57","24-02-2014 13:49:57","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.1","15","467.16","24-02-2014 13:55:16","24-02-2014 13:29:20","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.69","2","72.66","24-02-2014 14:04:17","24-02-2014 14:04:17","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.72","5","23.2","24-02-2014 13:49:04","24-02-2014 13:43:16","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.77","7","162.74","24-02-2014 13:58:58","24-02-2014 13:58:32","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.37","2","25.88","24-02-2014 13:53:38","24-02-2014 13:53:38","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.8","2","4","24-02-2014 13:38:29","24-02-2014 13:38:29","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.81","2","3.22","24-02-2014 13:57:51","24-02-2014 13:57:51","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","3.56","149","5350.04","24-02-2014 14:04:20","24-02-2014 13:55:46","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.75","4","120.18","24-02-2014 13:59:43","24-02-2014 13:59:37","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.67","12","83.16","24-02-2014 14:01:32","24-02-2014 14:01:02","0","NI"
"7","112980009","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","TO BE PLACED","","5839807","Wolfs Girl","1.72","8","284","24-02-2014 13:59:19","24-02-2014 13:57:23","0","NI"
"7","112980008","24-02-2014 14:10:18","RSA","RSA/FlamP (RSA) 24th Feb","FlamP","24-02-2014 14:00","R8 1000m Hcap","","5839807","Wolfs Girl","4.28","15","104.38","24-02-2014 13:54:15","24-02-2014 13:51:08","0","NI"
"7","113400297","24-03-2014 13:05:06","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","TO BE PLACED","","5839807","Wolfs Girl","2.87","2","1.5","24-03-2014 12:36:54","24-03-2014 12:36:54","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","12.5","8","8.36","24-03-2014 12:54:54","24-03-2014 12:50:38","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","7.2","2","2","24-03-2014 11:41:13","24-03-2014 11:41:13","0","NI"
"7","113400297","24-03-2014 13:05:06","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","TO BE PLACED","","5839807","Wolfs Girl","3.29","5","22.86","24-03-2014 12:52:12","24-03-2014 12:50:46","0","NI"
"7","113400297","24-03-2014 13:05:06","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","TO BE PLACED","","5839807","Wolfs Girl","2.49","3","10","24-03-2014 12:31:46","24-03-2014 12:31:46","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","9.6","7","42.6","24-03-2014 12:43:13","24-03-2014 12:36:58","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","9.2","2","3.34","24-03-2014 12:37:04","24-03-2014 12:37:04","0","NI"
"7","113400297","24-03-2014 13:05:06","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","TO BE PLACED","","5839807","Wolfs Girl","2.89","2","3.96","24-03-2014 12:36:54","24-03-2014 12:36:54","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","10","13","52.26","24-03-2014 12:48:33","24-03-2014 12:36:00","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","8.8","5","13.34","24-03-2014 12:31:32","24-03-2014 12:27:07","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","8.6","6","14","24-03-2014 12:31:23","24-03-2014 12:27:35","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","12","18","57.08","24-03-2014 12:54:54","24-03-2014 12:49:16","0","NI"
"7","113400296","24-03-2014 13:05:07","RSA","RSA/FlamP (RSA) 24th Mar","FlamP","24-03-2014 12:50","R6 1000m Hcap","","5839807","Wolfs Girl","11.5","24","143.86","24-03-2014 12:55:59","24-03-2014 12:46:29","0","NI"
